"booking_id";"pnr";"passenger_id";"flight_id";"seats";"total_price";"status";"booking_date"
317;"PNR10317";317;7;17;9000.0;"CONFIRMED";"2026-06-01 15:17:00"
318;"PNR10318";318;8;18;9000.0;"CONFIRMED";"2026-06-01 15:18:00"
319;"PNR10319";319;9;19;9000.0;"CONFIRMED";"2026-06-01 15:19:00"
320;"PNR10320";320;10;20;9000.0;"CONFIRMED";"2026-06-01 15:20:00"
321;"PNR10321";321;1;21;9000.0;"CONFIRMED";"2026-06-01 15:21:00"
322;"PNR10322";322;2;22;9000.0;"CONFIRMED";"2026-06-01 15:22:00"
323;"PNR10323";323;3;23;9000.0;"CONFIRMED";"2026-06-01 15:23:00"
324;"PNR10324";324;4;24;9000.0;"CONFIRMED";"2026-06-01 15:24:00"
325;"PNR10325";325;5;25;9000.0;"CONFIRMED";"2026-06-01 15:25:00"
326;"PNR10326";326;6;26;9000.0;"CONFIRMED";"2026-06-01 15:26:00"
327;"PNR10327";327;7;27;9000.0;"CONFIRMED";"2026-06-01 15:27:00"
328;"PNR10328";328;8;28;9000.0;"CONFIRMED";"2026-06-01 15:28:00"
329;"PNR10329";329;9;29;9000.0;"CONFIRMED";"2026-06-01 15:29:00"
330;"PNR10330";330;10;30;9000.0;"CONFIRMED";"2026-06-01 15:30:00"
331;"PNR10331";331;1;31;9000.0;"CONFIRMED";"2026-06-01 15:31:00"
332;"PNR10332";332;2;32;9000.0;"CONFIRMED";"2026-06-01 15:32:00"
333;"PNR10333";333;3;33;9000.0;"CONFIRMED";"2026-06-01 15:33:00"
334;"PNR10334";334;4;34;9000.0;"CONFIRMED";"2026-06-01 15:34:00"
335;"PNR10335";335;5;35;9000.0;"CONFIRMED";"2026-06-01 15:35:00"
336;"PNR10336";336;6;36;9000.0;"CONFIRMED";"2026-06-01 15:36:00"
337;"PNR10337";337;7;37;9000.0;"CONFIRMED";"2026-06-01 15:37:00"
338;"PNR10338";338;8;38;9000.0;"CONFIRMED";"2026-06-01 15:38:00"
339;"PNR10339";339;9;39;9000.0;"CONFIRMED";"2026-06-01 15:39:00"
340;"PNR10340";340;10;40;9000.0;"CONFIRMED";"2026-06-01 15:40:00"
341;"PNR10341";341;1;41;9000.0;"CONFIRMED";"2026-06-01 15:41:00"
342;"PNR10342";342;2;42;9000.0;"CONFIRMED";"2026-06-01 15:42:00"
343;"PNR10343";343;3;43;9000.0;"CONFIRMED";"2026-06-01 15:43:00"
344;"PNR10344";344;4;44;9000.0;"CONFIRMED";"2026-06-01 15:44:00"
345;"PNR10345";345;5;45;9000.0;"CONFIRMED";"2026-06-01 15:45:00"
346;"PNR10346";346;6;46;9000.0;"CONFIRMED";"2026-06-01 15:46:00"
347;"PNR10347";347;7;47;9000.0;"CONFIRMED";"2026-06-01 15:47:00"
348;"PNR10348";348;8;48;9000.0;"CONFIRMED";"2026-06-01 15:48:00"
349;"PNR10349";349;9;49;9000.0;"CONFIRMED";"2026-06-01 15:49:00"
350;"PNR10350";350;10;50;9000.0;"CONFIRMED";"2026-06-01 15:50:00"
351;"PNR10351";351;1;51;9000.0;"CONFIRMED";"2026-06-01 15:51:00"
352;"PNR10352";352;2;52;9000.0;"CONFIRMED";"2026-06-01 15:52:00"
353;"PNR10353";353;3;53;9000.0;"CONFIRMED";"2026-06-01 15:53:00"
354;"PNR10354";354;4;54;9000.0;"CONFIRMED";"2026-06-01 15:54:00"
355;"PNR10355";355;5;55;9000.0;"CONFIRMED";"2026-06-01 15:55:00"
356;"PNR10356";356;6;56;9000.0;"CONFIRMED";"2026-06-01 15:56:00"
357;"PNR10357";357;7;57;9000.0;"CONFIRMED";"2026-06-01 15:57:00"
358;"PNR10358";358;8;58;9000.0;"CONFIRMED";"2026-06-01 15:58:00"
359;"PNR10359";359;9;59;9000.0;"CONFIRMED";"2026-06-01 15:59:00"
360;"PNR10360";360;10;60;9000.0;"CONFIRMED";"2026-06-01 16:00:00"
361;"PNR10361";361;1;61;9000.0;"CONFIRMED";"2026-06-01 16:01:00"
362;"PNR10362";362;2;62;9000.0;"CONFIRMED";"2026-06-01 16:02:00"
363;"PNR10363";363;3;63;9000.0;"CONFIRMED";"2026-06-01 16:03:00"
364;"PNR10364";364;4;64;9000.0;"CONFIRMED";"2026-06-01 16:04:00"
365;"PNR10365";365;5;65;9000.0;"CONFIRMED";"2026-06-01 16:05:00"
366;"PNR10366";366;6;66;9000.0;"CONFIRMED";"2026-06-01 16:06:00"
367;"PNR10367";367;7;67;9000.0;"CONFIRMED";"2026-06-01 16:07:00"
368;"PNR10368";368;8;68;9000.0;"CONFIRMED";"2026-06-01 16:08:00"
369;"PNR10369";369;9;69;9000.0;"CONFIRMED";"2026-06-01 16:09:00"
370;"PNR10370";370;10;70;9000.0;"CONFIRMED";"2026-06-01 16:10:00"
371;"PNR10371";371;1;71;9000.0;"CONFIRMED";"2026-06-01 16:11:00"
372;"PNR10372";372;2;72;9000.0;"CONFIRMED";"2026-06-01 16:12:00"
373;"PNR10373";373;3;73;9000.0;"CONFIRMED";"2026-06-01 16:13:00"
374;"PNR10374";374;4;74;9000.0;"CONFIRMED";"2026-06-01 16:14:00"
375;"PNR10375";375;5;75;9000.0;"CONFIRMED";"2026-06-01 16:15:00"
376;"PNR10376";376;6;76;9000.0;"CONFIRMED";"2026-06-01 16:16:00"
377;"PNR10377";377;7;77;9000.0;"CONFIRMED";"2026-06-01 16:17:00"
378;"PNR10378";378;8;78;9000.0;"CONFIRMED";"2026-06-01 16:18:00"
379;"PNR10379";379;9;79;9000.0;"CONFIRMED";"2026-06-01 16:19:00"
380;"PNR10380";380;10;80;9000.0;"CONFIRMED";"2026-06-01 16:20:00"
381;"PNR10381";381;1;81;9000.0;"CONFIRMED";"2026-06-01 16:21:00"
382;"PNR10382";382;2;82;9000.0;"CONFIRMED";"2026-06-01 16:22:00"
383;"PNR10383";383;3;83;9000.0;"CONFIRMED";"2026-06-01 16:23:00"
384;"PNR10384";384;4;84;9000.0;"CONFIRMED";"2026-06-01 16:24:00"
385;"PNR10385";385;5;85;9000.0;"CONFIRMED";"2026-06-01 16:25:00"
386;"PNR10386";386;6;86;9000.0;"CONFIRMED";"2026-06-01 16:26:00"
387;"PNR10387";387;7;87;9000.0;"CONFIRMED";"2026-06-01 16:27:00"
388;"PNR10388";388;8;88;9000.0;"CONFIRMED";"2026-06-01 16:28:00"
389;"PNR10389";389;9;89;9000.0;"CONFIRMED";"2026-06-01 16:29:00"
390;"PNR10390";390;10;90;9000.0;"CONFIRMED";"2026-06-01 16:30:00"
391;"PNR10391";391;1;91;9000.0;"CONFIRMED";"2026-06-01 16:31:00"
392;"PNR10392";392;2;92;9000.0;"CONFIRMED";"2026-06-01 16:32:00"
393;"PNR10393";393;3;93;9000.0;"CONFIRMED";"2026-06-01 16:33:00"
394;"PNR10394";394;4;94;9000.0;"CONFIRMED";"2026-06-01 16:34:00"
395;"PNR10395";395;5;95;9000.0;"CONFIRMED";"2026-06-01 16:35:00"
396;"PNR10396";396;6;96;9000.0;"CONFIRMED";"2026-06-01 16:36:00"
397;"PNR10397";397;7;97;9000.0;"CONFIRMED";"2026-06-01 16:37:00"
398;"PNR10398";398;8;98;9000.0;"CONFIRMED";"2026-06-01 16:38:00"
399;"PNR10399";399;9;99;9000.0;"CONFIRMED";"2026-06-01 16:39:00"
400;"PNR10400";400;10;100;9000.0;"CONFIRMED";"2026-06-01 16:40:00"
401;"PNR10401";401;1;1;9000.0;"CONFIRMED";"2026-06-01 16:41:00"
402;"PNR10402";402;2;2;9000.0;"CONFIRMED";"2026-06-01 16:42:00"
403;"PNR10403";403;3;3;9000.0;"CONFIRMED";"2026-06-01 16:43:00"
404;"PNR10404";404;4;4;9000.0;"CONFIRMED";"2026-06-01 16:44:00"
405;"PNR10405";405;5;5;9000.0;"CONFIRMED";"2026-06-01 16:45:00"
406;"PNR10406";406;6;6;9000.0;"CONFIRMED";"2026-06-01 16:46:00"
407;"PNR10407";407;7;7;9000.0;"CONFIRMED";"2026-06-01 16:47:00"
408;"PNR10408";408;8;8;9000.0;"CONFIRMED";"2026-06-01 16:48:00"
409;"PNR10409";409;9;9;9000.0;"CONFIRMED";"2026-06-01 16:49:00"
410;"PNR10410";410;10;10;9000.0;"CONFIRMED";"2026-06-01 16:50:00"
411;"PNR10411";411;1;11;9000.0;"CONFIRMED";"2026-06-01 16:51:00"
412;"PNR10412";412;2;12;9000.0;"CONFIRMED";"2026-06-01 16:52:00"
413;"PNR10413";413;3;13;9000.0;"CONFIRMED";"2026-06-01 16:53:00"
414;"PNR10414";414;4;14;9000.0;"CONFIRMED";"2026-06-01 16:54:00"
415;"PNR10415";415;5;15;9000.0;"CONFIRMED";"2026-06-01 16:55:00"
416;"PNR10416";416;6;16;9000.0;"CONFIRMED";"2026-06-01 16:56:00"
417;"PNR10417";417;7;17;9000.0;"CONFIRMED";"2026-06-01 16:57:00"
418;"PNR10418";418;8;18;9000.0;"CONFIRMED";"2026-06-01 16:58:00"
419;"PNR10419";419;9;19;9000.0;"CONFIRMED";"2026-06-01 16:59:00"
420;"PNR10420";420;10;20;9000.0;"CONFIRMED";"2026-06-01 17:00:00"
421;"PNR10421";421;1;21;9000.0;"CONFIRMED";"2026-06-01 17:01:00"
422;"PNR10422";422;2;22;9000.0;"CONFIRMED";"2026-06-01 17:02:00"
423;"PNR10423";423;3;23;9000.0;"CONFIRMED";"2026-06-01 17:03:00"
424;"PNR10424";424;4;24;9000.0;"CONFIRMED";"2026-06-01 17:04:00"
425;"PNR10425";425;5;25;9000.0;"CONFIRMED";"2026-06-01 17:05:00"
426;"PNR10426";426;6;26;9000.0;"CONFIRMED";"2026-06-01 17:06:00"
427;"PNR10427";427;7;27;9000.0;"CONFIRMED";"2026-06-01 17:07:00"
428;"PNR10428";428;8;28;9000.0;"CONFIRMED";"2026-06-01 17:08:00"
429;"PNR10429";429;9;29;9000.0;"CONFIRMED";"2026-06-01 17:09:00"
430;"PNR10430";430;10;30;9000.0;"CONFIRMED";"2026-06-01 17:10:00"
431;"PNR10431";431;1;31;9000.0;"CONFIRMED";"2026-06-01 17:11:00"
432;"PNR10432";432;2;32;9000.0;"CONFIRMED";"2026-06-01 17:12:00"
433;"PNR10433";433;3;33;9000.0;"CONFIRMED";"2026-06-01 17:13:00"
434;"PNR10434";434;4;34;9000.0;"CONFIRMED";"2026-06-01 17:14:00"
435;"PNR10435";435;5;35;9000.0;"CONFIRMED";"2026-06-01 17:15:00"
436;"PNR10436";436;6;36;9000.0;"CONFIRMED";"2026-06-01 17:16:00"
437;"PNR10437";437;7;37;9000.0;"CONFIRMED";"2026-06-01 17:17:00"
438;"PNR10438";438;8;38;9000.0;"CONFIRMED";"2026-06-01 17:18:00"
439;"PNR10439";439;9;39;9000.0;"CONFIRMED";"2026-06-01 17:19:00"
440;"PNR10440";440;10;40;9000.0;"CONFIRMED";"2026-06-01 17:20:00"
441;"PNR10441";441;1;41;9000.0;"CONFIRMED";"2026-06-01 17:21:00"
442;"PNR10442";442;2;42;9000.0;"CONFIRMED";"2026-06-01 17:22:00"
443;"PNR10443";443;3;43;9000.0;"CONFIRMED";"2026-06-01 17:23:00"
444;"PNR10444";444;4;44;9000.0;"CONFIRMED";"2026-06-01 17:24:00"
445;"PNR10445";445;5;45;9000.0;"CONFIRMED";"2026-06-01 17:25:00"
446;"PNR10446";446;6;46;9000.0;"CONFIRMED";"2026-06-01 17:26:00"
447;"PNR10447";447;7;47;9000.0;"CONFIRMED";"2026-06-01 17:27:00"
448;"PNR10448";448;8;48;9000.0;"CONFIRMED";"2026-06-01 17:28:00"
449;"PNR10449";449;9;49;9000.0;"CONFIRMED";"2026-06-01 17:29:00"
450;"PNR10450";450;10;50;9000.0;"CONFIRMED";"2026-06-01 17:30:00"
451;"PNR10451";451;1;51;9000.0;"CONFIRMED";"2026-06-01 17:31:00"
452;"PNR10452";452;2;52;9000.0;"CONFIRMED";"2026-06-01 17:32:00"
453;"PNR10453";453;3;53;9000.0;"CONFIRMED";"2026-06-01 17:33:00"
454;"PNR10454";454;4;54;9000.0;"CONFIRMED";"2026-06-01 17:34:00"
455;"PNR10455";455;5;55;9000.0;"CONFIRMED";"2026-06-01 17:35:00"
456;"PNR10456";456;6;56;9000.0;"CONFIRMED";"2026-06-01 17:36:00"
457;"PNR10457";457;7;57;9000.0;"CONFIRMED";"2026-06-01 17:37:00"
458;"PNR10458";458;8;58;9000.0;"CONFIRMED";"2026-06-01 17:38:00"
459;"PNR10459";459;9;59;9000.0;"CONFIRMED";"2026-06-01 17:39:00"
460;"PNR10460";460;10;60;9000.0;"CONFIRMED";"2026-06-01 17:40:00"
461;"PNR10461";461;1;61;9000.0;"CONFIRMED";"2026-06-01 17:41:00"
462;"PNR10462";462;2;62;9000.0;"CONFIRMED";"2026-06-01 17:42:00"
463;"PNR10463";463;3;63;9000.0;"CONFIRMED";"2026-06-01 17:43:00"
464;"PNR10464";464;4;64;9000.0;"CONFIRMED";"2026-06-01 17:44:00"
465;"PNR10465";465;5;65;9000.0;"CONFIRMED";"2026-06-01 17:45:00"
466;"PNR10466";466;6;66;9000.0;"CONFIRMED";"2026-06-01 17:46:00"
467;"PNR10467";467;7;67;9000.0;"CONFIRMED";"2026-06-01 17:47:00"
468;"PNR10468";468;8;68;9000.0;"CONFIRMED";"2026-06-01 17:48:00"
469;"PNR10469";469;9;69;9000.0;"CONFIRMED";"2026-06-01 17:49:00"
470;"PNR10470";470;10;70;9000.0;"CONFIRMED";"2026-06-01 17:50:00"
471;"PNR10471";471;1;71;9000.0;"CONFIRMED";"2026-06-01 17:51:00"
472;"PNR10472";472;2;72;9000.0;"CONFIRMED";"2026-06-01 17:52:00"
473;"PNR10473";473;3;73;9000.0;"CONFIRMED";"2026-06-01 17:53:00"
474;"PNR10474";474;4;74;9000.0;"CONFIRMED";"2026-06-01 17:54:00"
475;"PNR10475";475;5;75;9000.0;"CONFIRMED";"2026-06-01 17:55:00"
476;"PNR10476";476;6;76;9000.0;"CONFIRMED";"2026-06-01 17:56:00"
477;"PNR10477";477;7;77;9000.0;"CONFIRMED";"2026-06-01 17:57:00"
478;"PNR10478";478;8;78;9000.0;"CONFIRMED";"2026-06-01 17:58:00"
479;"PNR10479";479;9;79;9000.0;"CONFIRMED";"2026-06-01 17:59:00"
480;"PNR10480";480;10;80;9000.0;"CONFIRMED";"2026-06-01 18:00:00"
481;"PNR10481";481;1;81;9000.0;"CONFIRMED";"2026-06-01 18:01:00"
482;"PNR10482";482;2;82;9000.0;"CONFIRMED";"2026-06-01 18:02:00"
483;"PNR10483";483;3;83;9000.0;"CONFIRMED";"2026-06-01 18:03:00"
484;"PNR10484";484;4;84;9000.0;"CONFIRMED";"2026-06-01 18:04:00"
485;"PNR10485";485;5;85;9000.0;"CONFIRMED";"2026-06-01 18:05:00"
486;"PNR10486";486;6;86;9000.0;"CONFIRMED";"2026-06-01 18:06:00"
487;"PNR10487";487;7;87;9000.0;"CONFIRMED";"2026-06-01 18:07:00"
488;"PNR10488";488;8;88;9000.0;"CONFIRMED";"2026-06-01 18:08:00"
489;"PNR10489";489;9;89;9000.0;"CONFIRMED";"2026-06-01 18:09:00"
490;"PNR10490";490;10;90;9000.0;"CONFIRMED";"2026-06-01 18:10:00"
491;"PNR10491";491;1;91;9000.0;"CONFIRMED";"2026-06-01 18:11:00"
492;"PNR10492";492;2;92;9000.0;"CONFIRMED";"2026-06-01 18:12:00"
493;"PNR10493";493;3;93;9000.0;"CONFIRMED";"2026-06-01 18:13:00"
494;"PNR10494";494;4;94;9000.0;"CONFIRMED";"2026-06-01 18:14:00"
495;"PNR10495";495;5;95;9000.0;"CONFIRMED";"2026-06-01 18:15:00"
496;"PNR10496";496;6;96;9000.0;"CONFIRMED";"2026-06-01 18:16:00"
497;"PNR10497";497;7;97;9000.0;"CONFIRMED";"2026-06-01 18:17:00"
498;"PNR10498";498;8;98;9000.0;"CONFIRMED";"2026-06-01 18:18:00"
499;"PNR10499";499;9;99;9000.0;"CONFIRMED";"2026-06-01 18:19:00"
500;"PNR10500";500;10;100;9000.0;"CONFIRMED";"2026-06-01 18:20:00"
501;"PNR10501";207;195;2;84000.0;"CONFIRMED";"2026-06-01 18:21:00"
502;"PNR10502";118;128;2;150000.0;"CONFIRMED";"2026-06-01 18:22:00"
503;"PNR10503";129;374;4;120000.0;"PENDING";"2026-06-01 18:23:00"
504;"PNR10504";359;276;1;42000.0;"CONFIRMED";"2026-06-01 18:24:00"
505;"PNR10505";103;216;6;252000.0;"CANCELLED";"2026-06-01 18:25:00"
506;"PNR10506";111;406;3;258000.0;"CONFIRMED";"2026-06-01 18:26:00"
507;"PNR10507";442;350;2;12200.0;"CONFIRMED";"2026-06-01 18:27:00"
508;"PNR10508";339;92;5;92500.0;"CONFIRMED";"2026-06-01 18:28:00"
509;"PNR10509";485;367;5;280000.0;"CONFIRMED";"2026-06-01 18:29:00"
510;"PNR10510";241;162;4;18000.0;"CONFIRMED";"2026-06-01 18:30:00"
511;"PNR10511";286;4;4;36000.0;"CONFIRMED";"2026-06-01 18:31:00"
512;"PNR10512";478;274;1;24500.0;"CANCELLED";"2026-06-01 18:32:00"
513;"PNR10513";461;102;5;122500.0;"CONFIRMED";"2026-06-01 18:33:00"
514;"PNR10514";184;67;2;196000.0;"PENDING";"2026-06-01 18:34:00"
515;"PNR10515";83;383;4;168000.0;"CONFIRMED";"2026-06-01 18:35:00"
516;"PNR10516";484;258;6;36600.0;"CONFIRMED";"2026-06-01 18:36:00"
517;"PNR10517";57;12;2;49000.0;"PENDING";"2026-06-01 18:37:00"
518;"PNR10518";420;215;1;98000.0;"CONFIRMED";"2026-06-01 18:38:00"
519;"PNR10519";324;45;2;25000.0;"CANCELLED";"2026-06-01 18:39:00"
520;"PNR10520";3;196;3;18300.0;"CANCELLED";"2026-06-01 18:40:00"
521;"PNR10521";208;103;1;56000.0;"CONFIRMED";"2026-06-01 18:41:00"
522;"PNR10522";227;132;5;110000.0;"CONFIRMED";"2026-06-01 18:42:00"
523;"PNR10523";182;482;6;147000.0;"CONFIRMED";"2026-06-01 18:43:00"
524;"PNR10524";68;379;6;252000.0;"PENDING";"2026-06-01 18:44:00"
525;"PNR10525";78;312;4;20800.0;"CONFIRMED";"2026-06-01 18:45:00"
526;"PNR10526";61;74;3;18300.0;"CONFIRMED";"2026-06-01 18:46:00"
527;"PNR10527";210;75;2;196000.0;"CANCELLED";"2026-06-01 18:47:00"
528;"PNR10528";164;395;4;300000.0;"CONFIRMED";"2026-06-01 18:48:00"
529;"PNR10529";434;132;1;86000.0;"CONFIRMED";"2026-06-01 18:49:00"
530;"PNR10530";96;348;1;30000.0;"CONFIRMED";"2026-06-01 18:50:00"
531;"PNR10531";6;300;1;18500.0;"CONFIRMED";"2026-06-01 18:51:00"
532;"PNR10532";194;205;3;258000.0;"CONFIRMED";"2026-06-01 18:52:00"
533;"PNR10533";198;213;3;90000.0;"CONFIRMED";"2026-06-01 18:53:00"
534;"PNR10534";93;451;1;98000.0;"CONFIRMED";"2026-06-01 18:54:00"
535;"PNR10535";370;439;4;300000.0;"CONFIRMED";"2026-06-01 18:55:00"
536;"PNR10536";118;160;6;54000.0;"PENDING";"2026-06-01 18:56:00"
537;"PNR10537";369;160;1;86000.0;"PENDING";"2026-06-01 18:57:00"
538;"PNR10538";370;161;2;150000.0;"PENDING";"2026-06-01 18:58:00"
539;"PNR10539";346;365;2;44000.0;"CONFIRMED";"2026-06-01 18:59:00"
540;"PNR10540";225;385;1;98000.0;"CONFIRMED";"2026-06-01 19:00:00"
541;"PNR10541";216;494;3;15600.0;"CANCELLED";"2026-06-01 19:01:00"
542;"PNR10542";151;465;6;516000.0;"CONFIRMED";"2026-06-01 19:02:00"
543;"PNR10543";404;245;5;30500.0;"CONFIRMED";"2026-06-01 19:03:00"
544;"PNR10544";221;452;3;66000.0;"PENDING";"2026-06-01 19:04:00"
545;"PNR10545";424;313;2;25000.0;"CONFIRMED";"2026-06-01 19:05:00"
546;"PNR10546";348;348;5;430000.0;"CANCELLED";"2026-06-01 19:06:00"
547;"PNR10547";342;366;4;36000.0;"CONFIRMED";"2026-06-01 19:07:00"
548;"PNR10548";173;455;2;37000.0;"CONFIRMED";"2026-06-01 19:08:00"
549;"PNR10549";342;182;6;75000.0;"CONFIRMED";"2026-06-01 19:09:00"
550;"PNR10550";457;341;6;36600.0;"PENDING";"2026-06-01 19:10:00"
551;"PNR10551";134;337;4;272000.0;"PENDING";"2026-06-01 19:11:00"
552;"PNR10552";119;210;3;168000.0;"CONFIRMED";"2026-06-01 19:12:00"
553;"PNR10553";2;58;5;150000.0;"CONFIRMED";"2026-06-01 19:13:00"
554;"PNR10554";1;268;3;168000.0;"PENDING";"2026-06-01 19:14:00"
555;"PNR10555";86;262;4;392000.0;"CONFIRMED";"2026-06-01 19:15:00"
556;"PNR10556";136;384;6;132000.0;"CONFIRMED";"2026-06-01 19:16:00"
557;"PNR10557";287;272;6;252000.0;"PENDING";"2026-06-01 19:17:00"
558;"PNR10558";426;392;5;375000.0;"CONFIRMED";"2026-06-01 19:18:00"
559;"PNR10559";103;379;1;5200.0;"CONFIRMED";"2026-06-01 19:19:00"
560;"PNR10560";39;298;1;4500.0;"CONFIRMED";"2026-06-01 19:20:00"
561;"PNR10561";154;190;5;280000.0;"PENDING";"2026-06-01 19:21:00"
562;"PNR10562";302;295;3;27000.0;"CONFIRMED";"2026-06-01 19:22:00"
563;"PNR10563";443;407;4;88000.0;"CONFIRMED";"2026-06-01 19:23:00"
564;"PNR10564";136;236;3;18300.0;"CONFIRMED";"2026-06-01 19:24:00"
565;"PNR10565";462;229;6;408000.0;"CONFIRMED";"2026-06-01 19:25:00"
566;"PNR10566";215;288;6;36600.0;"CONFIRMED";"2026-06-01 19:26:00"
567;"PNR10567";129;107;3;73500.0;"CANCELLED";"2026-06-01 19:27:00"
568;"PNR10568";433;456;6;132000.0;"CONFIRMED";"2026-06-01 19:28:00"
569;"PNR10569";424;468;4;168000.0;"PENDING";"2026-06-01 19:29:00"
570;"PNR10570";456;469;4;224000.0;"CONFIRMED";"2026-06-01 19:30:00"
571;"PNR10571";39;273;2;49000.0;"CANCELLED";"2026-06-01 19:31:00"
572;"PNR10572";8;59;3;225000.0;"CONFIRMED";"2026-06-01 19:32:00"
573;"PNR10573";37;172;6;408000.0;"CONFIRMED";"2026-06-01 19:33:00"
574;"PNR10574";292;349;5;62500.0;"PENDING";"2026-06-01 19:34:00"
575;"PNR10575";7;299;3;66000.0;"CONFIRMED";"2026-06-01 19:35:00"
576;"PNR10576";85;70;5;490000.0;"CONFIRMED";"2026-06-01 19:36:00"
577;"PNR10577";204;19;1;18500.0;"CANCELLED";"2026-06-01 19:37:00"
578;"PNR10578";118;285;3;18300.0;"CONFIRMED";"2026-06-01 19:38:00"
579;"PNR10579";30;357;4;36000.0;"CONFIRMED";"2026-06-01 19:39:00"
580;"PNR10580";60;249;2;25000.0;"CONFIRMED";"2026-06-01 19:40:00"
581;"PNR10581";337;187;1;30000.0;"CONFIRMED";"2026-06-01 19:41:00"
582;"PNR10582";398;287;2;136000.0;"CONFIRMED";"2026-06-01 19:42:00"
583;"PNR10583";335;492;5;26000.0;"PENDING";"2026-06-01 19:43:00"
584;"PNR10584";348;59;6;36600.0;"CONFIRMED";"2026-06-01 19:44:00"
585;"PNR10585";77;280;1;4500.0;"CANCELLED";"2026-06-01 19:45:00"
586;"PNR10586";332;195;2;37000.0;"PENDING";"2026-06-01 19:46:00"
587;"PNR10587";119;315;5;375000.0;"CANCELLED";"2026-06-01 19:47:00"
588;"PNR10588";83;175;1;98000.0;"CONFIRMED";"2026-06-01 19:48:00"
589;"PNR10589";415;321;4;36000.0;"CONFIRMED";"2026-06-01 19:49:00"
590;"PNR10590";92;379;1;6100.0;"CONFIRMED";"2026-06-01 19:50:00"
591;"PNR10591";330;495;5;340000.0;"CONFIRMED";"2026-06-01 19:51:00"
592;"PNR10592";119;193;6;450000.0;"CONFIRMED";"2026-06-01 19:52:00"
593;"PNR10593";401;407;2;84000.0;"CONFIRMED";"2026-06-01 19:53:00"
594;"PNR10594";376;406;5;430000.0;"CONFIRMED";"2026-06-01 19:54:00"
595;"PNR10595";449;419;2;196000.0;"CONFIRMED";"2026-06-01 19:55:00"
596;"PNR10596";397;228;3;37500.0;"CONFIRMED";"2026-06-01 19:56:00"
597;"PNR10597";302;24;5;110000.0;"CONFIRMED";"2026-06-01 19:57:00"
598;"PNR10598";154;486;2;12200.0;"CONFIRMED";"2026-06-01 19:58:00"
599;"PNR10599";452;147;5;62500.0;"CONFIRMED";"2026-06-01 19:59:00"
600;"PNR10600";64;253;4;300000.0;"CONFIRMED";"2026-06-01 20:00:00"
601;"PNR10601";21;182;2;84000.0;"PENDING";"2026-06-01 20:01:00"
602;"PNR10602";163;434;3;168000.0;"CONFIRMED";"2026-06-01 20:02:00"
603;"PNR10603";413;425;1;22000.0;"CONFIRMED";"2026-06-01 20:03:00"
604;"PNR10604";313;117;5;30500.0;"PENDING";"2026-06-01 20:04:00"
605;"PNR10605";346;10;3;204000.0;"CONFIRMED";"2026-06-01 20:05:00"
606;"PNR10606";215;263;6;588000.0;"CONFIRMED";"2026-06-01 20:06:00"
607;"PNR10607";90;269;4;18000.0;"CONFIRMED";"2026-06-01 20:07:00"
608;"PNR10608";124;332;3;18300.0;"CANCELLED";"2026-06-01 20:08:00"
609;"PNR10609";49;223;1;42000.0;"CONFIRMED";"2026-06-01 20:09:00"
610;"PNR10610";429;104;2;196000.0;"CONFIRMED";"2026-06-01 20:10:00"
611;"PNR10611";323;154;1;98000.0;"CONFIRMED";"2026-06-01 20:11:00"
612;"PNR10612";94;297;4;24400.0;"CONFIRMED";"2026-06-01 20:12:00"
613;"PNR10613";478;330;1;30000.0;"CONFIRMED";"2026-06-01 20:13:00"
614;"PNR10614";480;229;1;6100.0;"CANCELLED";"2026-06-01 20:14:00"
615;"PNR10615";120;175;4;24400.0;"CONFIRMED";"2026-06-01 20:15:00"
616;"PNR10616";470;314;1;18500.0;"CANCELLED";"2026-06-01 20:16:00"
617;"PNR10617";82;120;6;252000.0;"CONFIRMED";"2026-06-01 20:17:00"
618;"PNR10618";107;367;1;22000.0;"CANCELLED";"2026-06-01 20:18:00"
619;"PNR10619";104;464;2;12200.0;"CONFIRMED";"2026-06-01 20:19:00"
620;"PNR10620";378;460;2;12200.0;"PENDING";"2026-06-01 20:20:00"
621;"PNR10621";132;86;6;180000.0;"PENDING";"2026-06-01 20:21:00"
622;"PNR10622";410;259;5;26000.0;"CONFIRMED";"2026-06-01 20:22:00"
623;"PNR10623";124;269;2;112000.0;"PENDING";"2026-06-01 20:23:00"
624;"PNR10624";216;203;5;150000.0;"CONFIRMED";"2026-06-01 20:24:00"
625;"PNR10625";124;129;3;225000.0;"CANCELLED";"2026-06-01 20:25:00"
626;"PNR10626";172;254;2;10400.0;"PENDING";"2026-06-01 20:26:00"
627;"PNR10627";16;483;1;22000.0;"CONFIRMED";"2026-06-01 20:27:00"
628;"PNR10628";162;98;1;56000.0;"CONFIRMED";"2026-06-01 20:28:00"
629;"PNR10629";95;138;6;75000.0;"CONFIRMED";"2026-06-01 20:29:00"
630;"PNR10630";296;272;3;27000.0;"PENDING";"2026-06-01 20:30:00"
631;"PNR10631";187;59;2;37000.0;"CONFIRMED";"2026-06-01 20:31:00"
632;"PNR10632";73;357;3;90000.0;"CONFIRMED";"2026-06-01 20:32:00"
633;"PNR10633";102;232;1;4500.0;"CONFIRMED";"2026-06-01 20:33:00"
634;"PNR10634";119;73;5;26000.0;"CONFIRMED";"2026-06-01 20:34:00"
635;"PNR10635";10;184;3;294000.0;"CONFIRMED";"2026-06-01 20:35:00"
